city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_is_missing,education_level_is_missing,last_new_job_is_missing,company_size_is_missing,gender_is_missing,enrolled_university_is_missing,major_discipline_is_missing,company_type_is_missing
0.624,1,1,0,3,4,4,2,4,1,21,0,0,0,0,0,0,0,0,0
0.915,1,1,0,3,4,20,0,4,3,41,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,3,4,5,83,0,0,0,0,0,0,0,0,0
0.754,1,0,2,2,2,4,3,2,4,43,1,0,0,0,1,0,0,1,1
0.92,0,1,0,3,4,21,3,0,1,17,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,21,3,2,1,32,1,0,0,0,1,0,0,0,1
0.624,1,1,2,4,4,9,2,4,1,60,1,0,0,0,0,0,0,0,0
0.698,1,0,2,2,2,1,3,2,1,67,0,0,0,0,1,1,0,1,1
0.91,1,1,0,3,4,21,3,2,5,15,0,0,0,0,1,0,0,0,1
0.887,1,0,2,3,4,6,3,2,0,42,1,0,0,0,1,1,0,0,1
0.926,1,1,0,4,4,20,5,4,5,54,0,0,0,0,0,0,0,0,0
0.91,1,0,0,3,4,4,2,1,1,36,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,6,3,2,1,22,0,0,0,0,1,1,0,0,1
0.624,1,0,2,3,4,4,3,2,0,25,1,0,0,0,1,1,0,0,1
0.624,1,1,0,3,4,10,3,3,2,27,0,1,0,1,1,1,0,0,0
0.624,1,1,2,3,4,5,2,2,1,47,1,0,0,0,0,0,0,0,1
0.913,1,0,2,3,4,1,3,2,0,30,1,0,0,0,1,0,0,0,1
0.827,1,1,0,4,4,15,5,2,1,83,0,0,0,0,0,0,0,0,1
0.624,1,1,0,3,4,11,3,4,2,106,1,0,0,0,0,1,0,0,0
0.923,1,1,1,2,2,1,2,4,1,190,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,4,16,2,3,2,7,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,21,0,4,1,26,0,0,0,0,0,0,0,0,0
0.926,2,1,0,3,4,16,3,3,1,86,0,0,0,0,0,0,0,0,0
0.926,1,1,0,2,2,19,2,4,5,163,0,0,0,0,0,0,0,1,0
0.92,1,1,0,4,4,21,7,4,1,256,0,0,0,0,0,0,0,0,0
0.754,0,1,2,4,4,15,3,2,2,32,0,0,0,0,0,0,0,0,1
0.899,1,1,1,3,4,18,3,4,5,7,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,2,1,178,1,0,0,0,1,0,0,0,1
0.926,1,1,0,3,2,14,4,4,1,28,0,0,1,0,0,0,0,1,0
0.624,1,1,1,3,4,3,1,4,1,198,0,0,0,0,0,0,0,0,0
0.836,1,1,0,3,4,21,2,4,5,24,0,0,0,0,0,0,0,0,0
0.789,1,0,2,3,4,1,3,0,1,35,0,0,0,0,0,0,0,0,0
0.579,1,1,0,3,4,7,2,4,1,74,1,0,0,0,0,0,0,0,0
0.926,1,0,0,3,3,11,3,2,1,17,1,0,0,0,1,0,0,0,1
0.926,2,0,1,2,2,2,1,1,2,13,0,0,0,0,0,0,0,1,0
0.926,1,1,0,4,4,8,3,4,1,41,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,19,0,4,2,88,0,0,0,0,0,0,0,0,0
0.91,1,0,2,2,2,3,3,2,1,57,0,0,0,0,1,0,0,1,1
0.74,1,1,0,3,4,12,2,4,1,3,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,4,5,2,1,12,0,0,0,0,0,0,0,0,1
0.624,1,0,2,3,4,0,3,4,1,22,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,19,3,4,3,52,0,0,0,0,0,1,0,0,0
0.92,2,0,2,3,4,3,3,2,3,15,1,0,0,0,1,0,0,0,1
0.913,1,1,0,3,4,7,7,4,2,18,0,0,0,0,0,1,0,0,0
0.92,1,0,2,4,4,5,3,2,3,26,1,0,0,0,1,1,0,0,1
0.624,1,1,0,3,4,0,2,4,1,102,1,0,0,0,0,0,0,0,0
0.743,1,0,0,3,4,12,3,4,2,4,0,0,0,0,0,0,0,0,0
0.887,1,0,2,3,4,4,3,2,1,20,0,0,0,0,1,1,0,0,1
0.698,1,1,0,3,4,4,2,4,1,40,0,0,0,0,0,0,0,0,0
0.754,1,1,0,3,4,12,2,4,1,22,0,0,0,0,0,1,0,0,0
0.624,1,0,0,3,4,3,7,4,1,8,1,0,0,0,0,0,0,0,0
0.92,2,1,0,3,4,13,6,4,1,98,0,0,0,0,0,0,0,0,0
0.698,1,0,2,3,4,7,3,2,2,54,1,0,0,0,1,1,0,0,1
0.923,1,1,0,4,4,11,0,4,0,154,0,0,0,0,0,0,0,0,0
0.92,1,1,0,2,2,21,5,4,2,182,0,0,0,0,0,0,0,1,0
0.92,0,0,2,3,4,4,7,1,1,69,0,0,0,0,0,0,0,0,0
0.555,1,1,0,2,2,6,3,2,5,85,0,0,0,0,1,0,0,1,1
0.698,1,1,0,3,2,21,3,2,1,83,1,0,1,0,1,1,0,1,1
0.91,1,0,1,3,4,7,2,4,1,50,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,5,2,3,2,12,0,0,0,1,0,0,0,0,0
0.866,1,1,0,4,4,5,3,2,1,146,0,0,0,0,0,0,0,0,1
0.923,1,1,0,3,4,14,4,3,4,18,0,0,0,0,0,1,0,0,0
0.727,1,1,2,4,4,7,2,2,1,40,1,0,0,0,0,1,0,0,0
0.624,1,0,0,1,2,0,3,2,0,56,1,0,0,0,1,0,0,1,1
0.899,1,1,0,2,2,9,3,3,1,134,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,2,18,6,4,5,109,0,0,0,0,0,0,0,0,0
0.91,0,1,0,3,1,21,2,4,1,28,0,0,0,0,0,0,0,0,0
0.847,1,0,2,3,4,11,3,2,3,194,0,0,0,0,1,0,0,0,1
0.804,1,1,0,4,4,10,2,4,2,89,0,0,0,0,0,1,0,0,0
0.89,1,1,2,2,2,8,2,4,1,114,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,4,16,1,4,5,134,0,0,0,0,0,0,0,0,0
0.913,1,1,0,3,4,15,2,4,1,3,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,16,2,3,2,40,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,0,7,0,4,2,47,0,0,0,1,0,0,0,0,0
0.92,1,1,0,3,4,20,4,3,1,66,0,0,0,0,0,0,0,0,0
0.855,1,1,0,4,4,14,2,1,2,102,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,13,2,4,1,96,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,9,3,2,1,26,1,0,0,0,1,0,0,0,1
0.624,1,0,0,4,4,12,0,2,0,306,0,0,0,0,0,1,0,0,0
0.939,1,1,0,4,4,9,2,4,4,192,1,0,0,0,0,0,0,0,0
0.939,1,0,2,2,2,2,4,4,1,54,0,0,0,0,0,0,0,1,0
0.624,1,1,0,3,4,7,7,4,4,92,1,0,0,0,0,0,0,0,0
0.698,1,1,2,3,2,9,3,2,5,155,1,0,1,0,1,0,0,1,1
0.92,0,0,2,4,4,21,6,1,5,4,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,0,4,5,178,0,0,0,0,0,0,0,0,0
0.913,1,1,0,3,4,5,0,2,0,15,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,14,7,4,3,34,0,0,0,0,0,0,0,0,0
0.878,1,1,0,4,4,8,3,0,1,30,0,0,0,0,0,0,0,0,0
0.915,1,1,0,3,4,4,0,4,2,46,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,15,5,4,0,166,0,0,0,0,0,1,0,0,0
0.939,1,1,1,3,4,2,5,4,1,37,0,0,0,0,0,0,0,0,0
0.926,1,0,2,4,4,21,6,5,4,108,1,0,0,0,0,0,0,0,0
0.926,1,1,1,4,4,16,2,0,3,58,0,0,0,0,0,0,0,0,0
0.855,0,0,2,3,4,7,3,2,2,16,1,0,0,0,1,0,0,0,1
0.897,1,0,2,2,2,7,3,2,0,60,0,0,0,0,1,0,0,1,1
0.802,1,0,1,2,2,3,3,4,0,102,0,0,0,0,1,0,1,1,0
0.92,1,1,0,4,4,15,7,4,5,64,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,5,4,2,182,0,0,0,0,0,0,0,0,0
0.924,0,1,0,4,4,7,0,3,3,75,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,21,7,4,4,18,0,0,0,0,0,0,0,0,0
0.92,1,1,0,2,2,21,3,2,1,8,0,0,0,0,0,1,0,1,1
0.926,1,0,0,2,2,2,3,2,2,64,0,0,0,1,1,1,0,1,1
0.804,1,1,0,4,4,5,2,4,4,210,0,0,0,0,0,0,0,0,0
0.92,1,0,0,2,2,3,3,2,0,48,0,0,0,0,1,0,0,1,1
0.92,1,1,0,3,4,8,3,4,5,10,0,0,0,0,0,0,0,0,0
0.794,1,1,0,3,4,9,4,4,2,11,0,0,0,0,0,0,0,0,0
0.92,1,0,1,2,2,2,3,2,1,47,1,0,0,0,1,0,0,1,1
0.893,1,0,0,4,4,21,5,4,2,47,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,14,2,4,1,68,0,0,0,0,0,1,0,0,0
0.903,1,1,0,3,3,4,1,3,1,80,0,0,0,0,0,1,0,0,0
0.92,1,1,0,4,4,15,3,3,2,74,0,0,0,0,0,0,0,0,0
0.926,1,1,2,4,4,11,5,1,1,13,0,0,0,0,0,0,0,0,0
0.926,1,0,0,2,2,5,3,2,0,81,0,0,0,0,1,0,0,1,1
0.896,1,0,2,3,4,4,3,2,0,36,1,0,0,0,1,0,0,0,1
0.926,1,1,0,4,4,21,3,2,2,128,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,10,5,4,3,58,0,0,0,0,0,0,0,0,0
0.802,1,1,0,4,4,9,5,4,2,51,0,0,0,0,0,0,0,0,0
0.855,1,1,2,2,2,3,2,4,0,104,0,0,0,0,0,0,0,1,0
0.767,1,0,2,2,2,4,0,2,1,43,0,0,0,0,0,1,0,1,0
0.92,1,1,0,3,4,21,2,4,5,4,0,0,0,0,0,0,0,0,0
0.55,1,1,0,3,4,10,0,4,0,50,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,2,3,2,184,0,0,0,0,0,0,0,0,0
0.666,1,1,2,3,4,14,7,4,3,258,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,2,5,5,4,2,18,0,0,0,0,0,0,0,0,0
0.926,1,0,0,4,4,4,0,4,2,21,0,0,0,0,0,0,0,0,0
0.754,1,0,1,4,4,10,7,1,2,41,0,0,0,0,0,0,0,0,0
0.896,1,1,0,4,4,9,3,4,3,20,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,4,4,17,0,0,0,0,0,0,0,0,0
0.92,1,0,1,3,4,1,3,2,1,128,1,0,0,0,1,0,0,0,1
0.555,1,1,0,3,2,5,3,2,0,24,1,0,1,0,1,0,0,1,1
0.92,1,0,0,3,0,0,2,4,2,180,0,0,0,1,0,1,0,0,0
0.939,1,1,0,3,4,21,7,4,2,68,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,5,21,3,2,1,51,1,0,0,0,1,1,0,0,1
0.897,1,1,0,4,4,21,6,4,5,282,0,0,0,0,0,1,0,0,0
0.55,1,1,0,3,4,17,4,4,1,22,0,0,0,0,0,0,0,0,0
0.91,1,0,0,1,2,2,3,2,0,81,0,0,0,0,1,0,0,1,1
0.624,1,1,0,3,4,3,3,4,1,80,0,0,0,0,0,0,0,0,0
0.802,1,0,0,2,2,4,3,2,2,23,0,0,0,1,1,1,0,1,1
0.479,1,1,0,5,1,21,3,2,5,79,1,0,0,0,1,1,0,0,1
0.92,1,0,0,5,1,21,5,1,2,83,0,0,0,0,0,0,0,0,0
0.775,1,1,1,3,4,10,5,4,5,14,1,0,0,0,0,0,0,0,0
0.884,1,1,0,3,4,6,0,2,4,50,1,0,0,0,0,1,0,0,0
0.738,1,0,2,4,5,4,3,4,0,68,1,0,0,0,1,0,0,0,0
0.92,1,0,2,3,4,5,3,1,1,112,1,0,0,0,1,1,0,0,0
0.887,1,1,0,2,2,12,2,4,4,128,1,0,0,0,0,0,0,1,0
0.701,1,1,0,4,4,16,1,4,3,11,0,0,0,0,0,0,0,0,0
0.887,1,0,2,2,2,9,3,2,2,67,0,0,0,0,1,1,0,1,1
0.91,2,1,1,3,4,4,3,2,0,62,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,5,21,3,2,5,268,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,5,7,4,1,26,1,0,0,0,0,0,0,0,0
0.92,1,0,2,2,2,11,1,1,1,44,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,4,4,3,4,1,86,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,5,4,5,46,0,0,0,0,0,0,0,0,0
0.579,1,0,1,3,4,2,3,2,2,178,1,0,0,1,1,1,1,0,1
0.92,1,1,0,3,4,5,7,4,1,49,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,14,1,4,1,15,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,4,6,1,2,2,3,0,0,0,1,0,1,0,0,1
0.739,1,0,0,2,2,3,3,2,0,29,0,0,0,0,1,1,0,1,1
0.624,1,1,0,3,4,4,5,4,1,8,1,0,0,0,0,0,0,0,0
0.887,1,0,2,3,4,9,3,2,1,44,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,1,2,4,1,27,1,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,5,2,2,2,32,0,0,0,1,0,1,0,0,0
0.926,1,1,0,3,4,17,2,4,5,23,0,0,0,0,0,0,0,0,0
0.666,1,1,0,3,4,21,2,4,5,2,0,0,0,0,0,1,0,0,0
0.926,1,1,0,3,4,6,1,4,2,9,0,0,0,0,0,0,0,0,0
0.624,1,1,2,4,4,7,7,4,3,87,1,0,0,0,0,0,0,0,0
0.925,1,1,0,4,4,2,4,1,2,13,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,10,2,4,1,76,0,0,0,0,0,0,0,0,0
0.92,1,1,2,3,4,15,3,2,1,18,1,0,0,0,1,0,0,0,1
0.92,1,1,0,4,4,12,2,4,1,53,0,0,0,0,0,1,0,0,0
0.92,1,1,0,4,4,21,3,4,5,11,0,0,0,0,0,0,0,0,0
0.92,1,1,2,2,2,9,7,4,2,45,0,0,0,0,0,0,0,1,0
0.666,1,1,0,3,4,10,2,4,2,5,0,0,0,0,0,1,0,0,0
0.754,1,1,0,3,4,11,6,4,1,90,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,14,1,4,2,4,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,1,4,3,10,0,0,0,0,0,0,0,0,0
0.899,1,1,1,3,4,16,7,4,1,82,0,0,0,0,0,0,0,0,0
0.887,1,0,0,3,4,19,2,4,5,26,0,0,0,0,0,0,0,0,0
0.91,1,0,0,3,2,9,3,2,0,21,1,0,1,0,1,0,0,1,1
0.624,1,1,0,4,4,13,7,4,1,107,1,0,0,0,0,0,0,0,0
0.698,1,1,0,4,4,11,0,4,2,29,1,0,0,0,0,0,0,0,0
0.866,1,0,0,2,2,4,3,2,0,66,0,0,0,0,1,0,0,1,1
0.624,1,0,2,3,4,3,3,2,0,42,1,0,0,0,1,0,0,0,1
0.766,1,1,0,4,4,10,3,4,1,64,0,0,0,0,0,0,0,0,0
0.949,1,1,1,2,2,5,0,2,1,61,0,0,0,0,0,1,0,1,0
0.893,1,1,0,5,1,21,7,4,5,11,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,12,3,2,3,222,1,0,0,0,1,0,0,0,1
0.92,1,0,2,3,5,9,3,2,0,83,1,0,0,0,1,0,0,0,1
0.754,1,0,2,3,4,0,3,2,0,19,1,0,0,0,1,0,0,0,1
0.698,1,0,1,3,4,18,1,2,1,97,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,8,3,4,5,36,1,0,0,0,0,0,0,0,0
0.924,1,1,0,3,5,21,3,2,1,69,0,0,0,0,1,0,0,0,1
0.527,1,0,2,2,2,0,3,0,2,57,1,0,0,0,0,0,0,1,0
0.92,1,1,0,3,4,10,7,1,5,166,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,16,0,4,5,226,0,0,0,0,0,0,0,0,0
0.92,0,1,0,4,4,21,6,5,5,46,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,8,7,4,0,42,0,0,0,0,0,1,0,0,0
0.698,1,1,0,4,4,7,3,2,1,70,0,0,0,0,1,0,0,0,1
0.698,1,0,2,2,2,10,1,2,1,102,1,0,0,0,0,0,0,1,0
0.624,1,1,0,3,4,1,6,4,0,67,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,3,16,6,4,0,194,0,0,0,0,0,0,0,0,0
0.518,1,1,1,4,4,0,3,2,2,14,1,0,0,0,1,0,0,0,1
0.754,1,1,0,3,4,8,7,4,0,12,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,21,0,4,5,100,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,21,0,4,5,41,0,0,0,0,0,0,0,0,0
0.624,0,1,1,3,4,4,3,2,1,56,0,0,0,0,1,0,0,0,1
0.91,1,0,2,3,4,5,2,4,1,151,0,0,0,0,0,0,0,0,0
0.926,1,0,2,2,2,5,2,4,2,43,0,0,0,0,0,0,0,1,0
0.92,1,0,2,2,2,2,4,4,1,40,0,0,0,0,0,1,0,1,0
0.91,1,1,0,3,4,6,1,4,3,42,0,0,0,0,0,0,0,0,0
0.624,1,0,1,3,4,4,3,4,0,70,1,0,0,0,0,1,0,0,0
0.558,1,1,1,4,4,12,3,2,4,35,1,0,0,0,1,0,0,0,1
0.91,1,1,0,4,4,7,3,4,1,46,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,9,7,4,2,149,0,0,0,0,0,1,0,0,0
0.926,1,1,0,4,4,16,7,4,1,10,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,2,4,5,88,0,0,0,0,0,0,0,0,0
0.843,1,1,2,4,4,8,3,2,1,1,0,0,0,0,1,0,0,0,1
0.896,1,1,0,2,2,6,0,3,2,8,0,0,0,0,0,1,0,1,0
0.92,1,1,0,3,4,15,5,4,2,23,0,0,0,0,0,0,0,0,0
0.55,1,0,2,3,4,3,3,2,0,72,1,0,0,0,1,0,0,0,1
0.865,1,1,1,2,2,5,2,1,3,50,0,0,0,0,0,0,1,1,0
0.91,1,1,0,3,4,21,3,4,1,116,0,0,0,0,0,0,0,0,0
0.624,1,0,0,1,2,3,3,2,0,14,0,0,0,0,1,1,0,1,1
0.767,1,1,0,3,4,17,3,2,1,55,0,0,0,0,1,0,0,0,1
0.624,1,1,2,2,2,3,3,4,0,53,1,0,0,0,1,0,0,1,0
0.624,0,0,2,3,4,5,1,3,1,32,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,5,6,4,1,94,0,0,0,0,0,1,0,0,0
0.624,1,0,2,2,2,1,3,2,0,166,1,0,0,0,1,1,0,1,1
0.579,1,1,1,3,4,6,2,4,1,56,1,0,0,0,0,1,1,0,0
0.897,1,0,0,4,3,18,2,0,1,31,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,0,1,2,2,12,1,0,0,1,0,1,0,0,1
0.624,1,1,0,3,4,10,3,2,0,28,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,11,2,4,1,62,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,1,2,4,1,126,0,0,0,0,0,1,0,0,0
0.55,1,1,0,3,4,15,5,4,3,165,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,7,4,5,79,0,0,0,0,0,1,0,0,0
0.624,1,1,0,4,4,21,4,0,5,26,1,0,0,0,0,0,0,0,0
0.91,1,0,0,4,1,7,3,0,1,14,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,16,1,4,1,144,0,0,0,0,0,0,0,0,0
0.924,1,0,0,4,2,5,2,4,2,116,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,19,3,3,4,14,1,0,0,0,0,0,0,0,0
0.926,1,0,0,2,2,7,0,3,1,46,0,0,0,0,0,0,0,1,0
0.92,1,0,0,2,2,3,3,2,0,29,0,0,0,0,1,0,0,1,1
0.624,1,1,0,3,4,6,4,4,0,11,1,0,0,0,0,1,0,0,0
0.939,1,0,1,2,2,3,3,1,2,57,0,0,0,0,1,0,0,1,0
0.92,1,1,0,3,4,6,1,3,1,102,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,6,2,4,1,43,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,6,7,4,5,25,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,2,1,2,2,38,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,4,7,4,1,180,0,0,0,0,0,1,0,0,0
0.92,1,0,2,3,4,2,3,2,1,13,1,0,0,0,1,1,0,0,1
0.91,1,0,1,3,4,6,7,4,5,24,0,0,0,0,0,0,0,0,0
0.855,0,1,0,3,5,3,3,4,1,42,0,0,0,0,0,0,0,0,0
0.855,0,1,0,2,2,2,3,0,1,24,0,0,0,0,0,0,0,1,0
0.924,0,1,0,4,4,2,2,4,1,60,0,0,0,0,0,0,0,0,0
0.923,1,1,0,3,4,15,3,4,1,226,0,0,0,0,1,0,0,0,0
0.855,1,1,0,4,4,19,1,4,5,66,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,7,3,2,1,5,1,0,0,0,1,0,0,0,1
0.897,1,1,0,4,4,11,0,4,3,56,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,3,2,4,2,17,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,13,3,3,1,66,0,0,0,0,0,0,0,0,0
0.804,1,1,0,3,4,5,5,4,1,31,0,0,0,0,0,1,0,0,0
0.92,1,0,1,5,4,3,5,1,2,14,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,9,5,4,4,28,0,0,0,0,0,0,0,0,0
0.893,1,1,1,3,4,6,0,4,1,19,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,8,3,2,3,222,1,0,0,0,1,1,0,0,1
0.92,1,1,0,1,2,8,2,2,0,66,0,0,0,0,0,0,0,1,1
0.91,0,1,2,3,2,12,3,4,1,6,0,0,0,0,0,0,0,0,0
0.926,1,1,1,3,4,12,3,4,1,46,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,15,3,4,5,62,0,0,0,0,0,0,0,0,0
0.926,1,0,0,3,4,21,1,4,5,6,0,0,0,0,0,0,0,0,0
0.89,1,1,0,3,4,21,3,4,5,80,0,0,0,0,0,0,0,0,0
0.802,0,1,0,3,4,11,3,2,1,48,1,0,0,0,1,0,0,0,1
0.926,1,0,1,3,4,5,3,1,2,28,0,0,0,0,0,0,0,0,0
0.939,1,1,0,5,4,11,0,4,1,133,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,11,4,4,1,78,0,0,0,0,0,0,0,0,0
0.722,1,1,2,2,2,1,6,1,1,48,0,0,0,0,0,0,0,1,0
0.624,1,1,0,3,4,3,2,3,1,7,1,0,0,0,0,1,0,0,0
0.92,1,0,2,4,4,7,0,2,1,80,0,0,0,0,0,1,0,0,0
0.68,1,1,0,3,4,4,3,4,2,45,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,14,2,2,4,19,1,0,0,0,0,0,0,0,0
0.804,1,1,0,2,2,21,2,3,1,110,0,0,0,0,0,0,0,1,0
0.926,1,1,0,3,4,21,3,2,1,57,0,0,0,0,1,0,0,0,1
0.92,1,0,0,3,2,0,3,2,0,21,0,0,1,0,1,0,0,1,1
0.92,1,1,0,3,4,12,3,4,1,30,0,0,0,0,0,0,0,0,0
0.926,1,1,2,3,4,10,2,4,1,58,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,21,2,5,5,104,0,0,0,0,0,0,0,0,0
0.926,1,0,2,2,2,5,3,2,1,61,0,0,0,0,1,0,0,1,1
0.624,1,1,0,3,4,21,1,4,0,14,1,0,0,0,0,0,0,0,0
0.91,0,1,0,4,4,15,2,4,1,124,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,8,3,4,5,17,0,0,0,0,0,0,0,0,0
0.878,1,1,0,5,4,21,4,4,2,50,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,5,5,48,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,13,4,4,5,56,0,0,0,0,0,0,0,0,0
0.527,1,0,0,3,4,2,2,3,1,232,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,5,2,4,2,150,0,0,0,1,0,1,0,0,0
0.624,1,0,2,3,4,5,7,4,1,31,0,0,0,0,0,0,0,0,0
0.738,1,1,0,3,4,10,3,4,5,18,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,6,0,4,5,10,0,0,0,0,0,1,0,0,0
0.865,0,1,0,3,4,2,0,2,1,39,0,0,0,0,0,0,0,0,1
0.91,1,0,0,1,2,7,3,4,0,106,0,0,0,0,1,0,0,1,0
0.926,1,1,0,4,4,21,1,4,5,214,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,4,2,4,0,0,0,0,0,0,0,0,0
0.897,1,1,1,3,4,7,3,2,1,46,0,0,0,0,0,0,0,0,0
0.727,1,1,0,3,4,9,3,2,2,55,0,0,0,0,1,0,0,0,1
0.92,1,1,1,3,4,1,3,2,1,20,1,0,0,0,1,1,0,0,1
0.855,1,1,1,3,4,14,2,4,2,27,0,0,0,0,0,0,1,0,0
0.896,1,1,0,4,4,14,4,4,1,76,0,0,0,0,0,0,0,0,0
0.754,1,0,1,2,2,1,3,2,1,57,1,0,0,0,1,0,0,1,1
0.689,1,0,2,3,5,3,2,4,1,34,0,0,0,0,0,0,0,0,0
0.926,1,0,2,3,4,11,1,4,2,33,1,0,0,0,0,1,0,0,0
0.897,1,1,0,4,4,10,1,4,2,23,0,0,0,0,0,1,0,0,0
0.92,1,0,0,3,4,2,3,4,2,106,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,2,1,86,1,0,0,0,1,0,0,0,1
0.579,0,1,0,3,4,1,1,4,1,47,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,14,7,4,1,56,0,0,0,0,0,1,0,0,0
0.924,1,1,0,2,2,7,2,4,5,146,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,1,5,7,4,1,72,0,0,0,0,0,0,0,0,0
0.847,1,1,2,3,2,5,7,4,5,35,0,0,1,0,0,1,0,1,0
0.827,1,1,0,3,4,17,3,4,1,30,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,3,2,2,1,150,1,0,0,0,0,0,0,0,0
0.896,1,1,0,3,4,8,0,1,2,32,0,0,0,0,0,1,0,0,0
0.926,1,0,2,4,4,0,2,4,1,23,0,0,0,0,0,1,0,0,0
0.804,1,1,2,4,1,1,2,2,0,4,0,0,0,0,0,0,0,0,1
0.92,1,1,0,3,4,20,7,4,5,40,0,0,0,0,0,0,0,0,0
0.691,1,1,2,3,4,6,3,2,1,60,1,0,0,0,1,0,0,0,1
0.624,1,0,2,3,4,2,3,2,0,13,0,0,0,0,1,0,0,0,1
0.624,1,0,2,4,4,0,3,4,5,20,0,0,0,0,0,1,0,0,0
0.924,1,1,0,3,4,15,0,4,1,10,0,0,0,0,0,0,0,0,0
0.926,1,0,0,2,2,15,3,2,5,60,0,0,0,0,1,1,0,1,1
